ID;B0;B1;B2;B3;B4;B5;B6;B7
2000;0;0;253;24;0;208;0;232
2001;1;0;1;221;0;141;0;141
2002;2;0;1;217;2;48;3;16
2001;1;0;2;30;0;182;0;182
2002;2;0;1;173;0;96;2;215
2000;0;0;253;24;1;184;0;48
2001;1;0;2;24;0;109;0;109
2002;2;0;3;43;0;133;2;175
2004;0;0;0;56;0;200;0;1
2005;0;0;0;0;0;0;0;0
2015;5;211;0;163;0;0;0;3
2017;0;0;0;0;0;0;0;0
2002;2;0;3;82;3;158;1;152
2000;0;0;249;48;255;96;255;72
2001;1;0;2;183;0;88;0;88
2002;2;0;0;158;3;156;2;61
2016;0;0;0;0;0;0;0;0
2001;1;0;3;216;0;139;0;139
2002;2;0;2;73;1;195;3;206
2000;0;0;7;208;255;72;0;48
2001;1;0;0;125;0;195;0;195
2002;2;0;0;7;1;49;1;158
2001;1;0;1;144;0;15;0;15
2002;2;0;3;131;0;60;2;212
2015;1;141;0;88;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;249;48;0;0;0;0
2001;1;0;0;238;0;42;0;42
2002;2;0;1;63;0;197;0;228
2017;0;0;0;0;0;0;0;0
2001;1;0;2;83;0;66;0;66
2002;2;0;2;204;3;41;3;220
2001;1;0;2;230;0;74;0;74
2002;2;0;0;222;0;190;2;48
2000;0;0;7;208;0;208;0;48
2001;1;0;3;27;0;73;0;73
2002;2;0;3;33;2;132;1;114
2004;0;56;1;44;255;112;0;6
2006;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;208;0;232
2003;3;0;0;0;0;0;3;72
2001;1;0;3;175;0;139;0;139
2023;0;0;0;0;0;0;0;0
2002;2;0;1;28;1;58;1;15
2001;1;0;1;250;0;7;0;7
2002;2;0;3;27;0;21;0;196
2000;0;0;249;48;1;184;0;208
2001;1;0;3;124;0;188;0;188
2002;2;0;3;36;0;101;3;124
2001;1;0;0;190;0;62;0;62
2002;2;0;0;36;2;255;1;15
2000;0;0;249;48;0;48;0;24
2001;1;0;2;243;0;1;0;1
2002;2;0;3;65;2;179;2;195
2001;1;0;3;67;0;151;0;151
2002;2;0;0;223;3;188;0;48
2017;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;24;0;232
2015;6;43;0;7;0;0;0;5
2001;1;0;2;246;0;65;0;65
2002;2;0;1;78;0;95;3;183
2001;1;0;3;97;0;95;0;95
2002;2;0;0;155;2;250;3;11
2018;0;0;0;0;0;0;0;0
2002;2;0;1;160;1;90;1;93
2000;0;0;7;208;1;184;0;208
2000;0;0;7;208;0;0;255;96
2001;1;0;2;125;0;162;0;162
2002;2;0;2;175;0;206;0;7
2001;1;0;1;148;0;159;0;159
2002;2;0;2;67;1;184;0;33
2000;0;0;7;208;255;72;0;208
2001;1;0;2;158;0;126;0;126
2002;2;0;2;138;3;223;2;169
2001;1;0;3;227;0;111;0;111
2002;2;0;2;98;1;163;3;83
2015;5;84;0;165;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;241;96;255;96;0;48
2002;2;0;3;102;1;61;0;211
2017;0;0;0;0;0;0;0;0
2001;1;0;3;148;0;156;0;156
2002;2;0;0;232;2;174;0;222
2000;0;0;7;208;0;232;255;72
2001;1;0;1;122;0;174;0;174
2002;2;0;2;29;3;139;0;140
2003;3;0;0;0;0;0;1;168
2006;0;0;0;0;0;0;0;0
2004;0;0;0;56;0;156;0;36
2001;1;0;2;162;0;1;0;1
2002;2;0;2;133;3;198;1;7
2000;0;0;241;96;0;24;0;208
2001;1;0;3;229;0;94;0;94
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;0;104;0;150;0;150
2002;2;0;2;208;3;29;2;244
2002;2;0;0;68;2;203;0;239
2000;0;0;253;24;0;0;1;184
2001;1;0;0;50;0;130;0;130
2002;2;0;0;158;3;41;2;70
2001;1;0;3;224;0;28;0;28
2002;2;0;1;9;3;220;0;221
2000;0;0;11;184;0;232;0;48
2001;1;0;0;54;0;31;0;31
2002;2;0;1;103;0;95;3;19
2001;1;0;1;75;0;170;0;170
2002;2;0;3;6;1;220;0;160
2015;1;117;0;229;0;0;0;4
2017;0;0;0;0;0;0;0;0
2000;0;0;7;208;0;208;0;208
2016;0;0;0;0;0;0;0;0
2001;1;0;0;87;0;184;0;184
2002;2;0;0;230;2;54;3;125
2001;1;0;3;98;0;60;0;60
2002;2;0;2;190;1;16;1;208
2000;0;0;245;72;255;72;0;232
2003;3;0;0;0;0;0;2;87
2004;255;212;0;56;255;112;0;32
2006;0;0;0;0;0;0;0;0
2002;2;0;1;195;2;225;3;119
2005;0;0;0;0;0;0;0;0
2001;1;0;3;245;0;51;0;51
2002;2;0;3;58;3;210;3;119
2000;0;0;7;208;0;48;1;184
2001;1;0;2;24;0;184;0;184
2016;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;2;164;2;28;0;228
2001;1;0;2;187;0;189;0;189
2002;2;0;1;122;0;106;3;186
2000;0;0;7;208;0;232;0;0
2001;1;0;2;249;0;92;0;92
2002;2;0;2;4;0;71;0;0
2001;1;0;3;190;0;16;0;16
2000;0;0;0;0;255;96;0;48
2002;2;0;2;105;1;46;1;139
2001;1;0;3;91;0;6;0;6
2002;2;0;2;212;3;162;0;187
2015;2;162;0;217;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;2;219;0;246;3;203
2017;0;0;0;0;0;0;0;0
2001;1;0;3;17;0;14;0;14
2002;2;0;1;27;0;148;0;136
2002;2;0;1;149;3;2;0;110
2000;0;0;241;96;255;72;0;0
2002;2;0;3;186;0;26;3;169
2003;3;0;0;0;0;0;2;2
2015;7;243;0;233;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;1;120;0;37;0;37
2002;2;0;0;112;3;52;3;60
2017;0;0;0;0;0;0;0;0
2000;0;0;241;96;0;24;255;72
2002;2;0;3;150;3;7;3;238
2001;1;0;0;44;0;121;0;121
2001;1;0;0;121;0;135;0;135
2002;2;0;0;247;3;192;2;128
2000;0;0;241;96;0;232;1;184
2001;1;0;2;133;0;22;0;22
2002;2;0;3;234;1;1;0;244
2001;1;0;0;56;0;33;0;33
2002;2;0;2;164;3;108;0;141
2015;3;226;0;211;0;0;0;3
2000;0;0;245;72;0;48;0;232
2002;2;0;3;75;0;82;3;155
2016;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;1;209
2004;1;44;255;112;0;156;0;28
2002;2;0;2;241;0;77;1;109
2005;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;0;255;96
2001;1;0;2;167;0;179;0;179
2002;2;0;0;39;0;113;1;110
2001;1;0;3;12;0;94;0;94
2002;2;0;0;171;3;147;3;248
2000;0;0;0;0;0;48;0;232
2001;1;0;2;203;0;46;0;46
2002;2;0;3;110;2;223;2;57
2015;4;83;0;192;0;0;0;3
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2001;1;0;1;235;0;24;0;24
2002;2;0;0;12;0;181;0;182
2000;0;0;3;232;0;232;255;96
2001;1;0;0;230;0;132;0;132
2002;2;0;2;109;2;107;2;237
2001;1;0;0;6;0;5;0;5
2002;2;0;3;164;1;244;1;173
2000;0;0;253;24;0;48;0;48
2001;1;0;2;3;0;176;0;176
2002;2;0;0;255;3;77;3;27
2001;1;0;0;86;0;102;0;102
2002;2;0;0;173;3;215;1;82
2000;0;0;249;48;0;48;255;72
2003;3;0;0;0;0;0;3;197
2006;0;0;0;0;0;0;0;0
2015;1;80;0;85;0;0;0;3
2001;1;0;3;127;0;163;0;163
2002;2;0;2;46;1;88;3;171
2000;0;0;7;208;1;184;255;72
2001;1;0;2;155;0;66;0;66
2002;2;0;2;71;3;218;0;133
2001;1;0;1;59;0;197;0;197
2002;2;0;1;42;3;106;1;240
2015;1;97;0;135;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;0;4;1;206;0;174
2000;0;0;7;208;0;208;255;96
2000;0;0;249;48;0;24;0;24
2001;1;0;3;246;0;51;0;51
2002;2;0;1;179;2;181;2;33
2001;1;0;0;192;0;162;0;162
2002;2;0;3;125;1;179;2;240
2001;1;0;0;74;0;17;0;17
2002;2;0;1;56;2;200;1;216
2000;0;0;249;48;1;184;0;0
2001;1;0;0;185;0;94;0;94
2002;2;0;0;44;3;177;1;167
2015;8;173;0;77;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;24;0;0
2002;2;0;0;28;2;229;3;159
2006;0;0;0;0;0;0;0;0
2002;2;0;0;183;1;218;3;111
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;255;96;0;208
2001;1;0;1;190;0;70;0;70
2002;2;0;0;18;1;169;0;239
2001;1;0;0;98;0;83;0;83
2002;2;0;1;218;3;93;1;49
2000;0;0;245;72;255;96;0;24
2001;1;0;3;8;0;60;0;60
2002;2;0;0;81;2;251;0;45
2023;0;0;0;0;0;0;0;0
2002;2;0;2;125;3;33;3;17
2015;5;31;0;49;0;0;0;5
2000;0;0;245;72;0;24;1;184
2001;1;0;3;189;0;198;0;198
2002;2;0;3;67;3;237;1;21
2001;1;0;3;105;0;89;0;89
2002;2;0;3;166;0;64;0;33
2000;0;0;241;96;255;96;1;184
2001;1;0;2;187;0;34;0;34
2002;2;0;1;162;0;210;3;20
2001;1;0;2;66;0;162;0;162
2002;2;0;3;112;0;237;3;147
2015;3;56;0;129;0;0;0;0
2017;0;0;0;0;0;0;0;0
2005;0;0;0;0;0;0;0;0
2004;0;100;255;112;0;56;0;73
2001;1;0;3;191;0;33;0;33
2002;2;0;1;35;1;203;2;132
2016;0;0;0;0;0;0;0;0
2001;1;0;3;165;0;58;0;58
2002;2;0;1;132;1;0;3;207
2000;0;0;253;24;255;72;0;232
2001;1;0;3;32;0;126;0;126
2002;2;0;0;232;3;8;3;140
2001;1;0;2;70;0;72;0;72
2002;2;0;3;120;2;72;3;203
2000;0;0;0;0;255;72;1;184
2001;1;0;0;144;0;78;0;78
2002;2;0;3;97;3;151;1;144
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;1;97;2;177;3;240
2000;0;0;11;184;0;0;1;184
2015;9;152;0;150;0;0;0;5
2001;1;0;2;227;0;185;0;185
2002;2;0;0;52;3;122;2;146
2001;1;0;3;94;0;53;0;53
2002;2;0;2;154;2;121;2;133
2000;0;0;0;0;1;184;255;72
2001;1;0;1;123;0;45;0;45
2002;2;0;3;205;0;83;1;141
2015;2;210;0;194;0;0;0;5
2018;0;0;0;0;0;0;0;0
2002;2;0;1;87;3;117;2;96
2003;3;0;0;0;0;0;1;118
2001;1;0;2;244;0;59;0;59
2002;2;0;0;202;0;236;0;254
2000;0;0;11;184;0;0;0;48
2001;1;0;2;190;0;130;0;130
2002;2;0;2;120;2;163;1;146
2001;1;0;0;66;0;113;0;113
2002;2;0;1;28;1;89;0;110
2000;0;0;3;232;1;184;1;184
2001;1;0;0;154;0;44;0;44
2002;2;0;1;13;3;171;1;223
2015;9;172;0;231;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;3;11;0;84;0;84
2002;2;0;0;62;2;214;0;167
2017;0;0;0;0;0;0;0;0
2000;0;0;7;208;255;96;0;48
2002;2;0;1;103;2;45;3;30
2001;1;0;3;228;0;111;0;111
2001;1;0;0;179;0;172;0;172
2002;2;0;1;132;1;62;3;231
2000;0;0;253;24;0;48;0;208
2001;1;0;1;169;0;86;0;86
2002;2;0;3;116;1;98;2;38
2004;0;100;255;212;0;56;0;72
2005;0;0;0;0;0;0;0;0
2002;2;0;2;58;0;172;2;27
2002;2;0;0;96;2;50;3;82
2006;0;0;0;0;0;0;0;0
2001;1;0;0;110;0;57;0;57
2002;2;0;3;216;3;157;0;189
2000;0;0;241;96;0;24;0;48
2001;1;0;2;187;0;48;0;48
2002;2;0;1;19;1;250;2;237
2001;1;0;0;134;0;192;0;192
2002;2;0;2;87;2;92;1;62
2000;0;0;245;72;255;72;0;48
2001;1;0;3;221;0;141;0;141
2016;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;3;200;0;146;1;134
2001;1;0;0;126;0;11;0;11
2002;2;0;2;62;1;121;1;202
2000;0;0;0;0;0;232;0;232
2001;1;0;0;53;0;69;0;69
2002;2;0;3;100;1;176;2;230
2001;1;0;3;180;0;50;0;50
2002;2;0;2;227;1;22;0;102
2000;0;0;11;184;0;0;0;232
2001;1;0;1;127;0;147;0;147
2004;0;56;255;112;0;0;0;68
2002;2;0;2;238;0;118;0;18
2001;1;0;1;168;0;135;0;135
2002;2;0;0;14;3;233;1;37
2000;0;0;0;0;0;24;1;184
2002;2;0;3;194;2;59;0;169
2001;1;0;1;238;0;38;0;38
2002;2;0;3;61;2;197;2;63
2001;1;0;3;30;0;7;0;7
2000;0;0;11;184;1;184;255;72
2002;2;0;0;103;2;113;3;160
2015;1;108;0;119;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;0;145;3;198;3;199
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;1;184;1;184
2001;1;0;3;145;0;79;0;79
2002;2;0;0;212;1;235;3;125
2001;1;0;0;10;0;190;0;190
2002;2;0;3;39;2;133;3;221
2000;0;0;7;208;0;0;0;0
2001;1;0;1;23;0;117;0;117
2002;2;0;3;85;3;179;0;8
2006;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;1;177
2001;1;0;3;36;0;10;0;10
2002;2;0;2;60;0;187;0;134
2015;7;161;0;145;0;0;0;4
2002;2;0;0;204;2;75;0;93
2016;0;0;0;0;0;0;0;0
2001;1;0;0;89;0;168;0;168
2002;2;0;3;248;0;151;0;223
2000;0;0;245;72;0;24;0;24
2001;1;0;1;112;0;164;0;164
2002;2;0;2;115;3;104;2;226
2001;1;0;3;119;0;61;0;61
2002;2;0;0;204;1;208;1;204
2000;0;0;3;232;0;232;0;0
2001;1;0;2;147;0;106;0;106
2015;3;51;0;11;0;0;0;2
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;1;136;1;179;1;88
2001;1;0;1;110;0;79;0;79
2002;2;0;1;84;3;29;3;107
2000;0;0;7;208;0;208;0;24
2001;1;0;0;115;0;74;0;74
2002;2;0;3;146;2;143;2;161
2001;1;0;0;24;0;13;0;13
2002;2;0;1;243;3;24;2;136
2003;3;0;0;0;0;0;0;199
2006;0;0;0;0;0;0;0;0
2000;0;0;241;96;0;24;0;0
2004;0;100;255;112;0;56;0;23
2001;1;0;2;162;0;146;0;146
2002;2;0;2;212;3;78;1;193
2001;1;0;0;54;0;59;0;59
2002;2;0;1;56;1;24;0;121
2015;8;57;0;123;0;0;0;2
2017;0;0;0;0;0;0;0;0
2002;2;0;2;52;3;206;3;10
2016;0;0;0;0;0;0;0;0
2002;2;0;2;227;1;23;2;88
2001;1;0;3;164;0;42;0;42
2000;0;0;7;208;1;184;0;0
2001;1;0;3;226;0;16;0;16
2002;2;0;1;30;2;191;0;169
2001;1;0;0;166;0;35;0;35
2002;2;0;3;109;0;114;3;195
2000;0;0;11;184;0;232;0;48
2015;9;195;0;85;0;0;0;0
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;2;24;0;165;0;165
2001;1;0;2;218;0;98;0;98
2002;2;0;1;62;0;17;3;120
2000;0;0;253;24;0;208;255;72
2001;1;0;3;251;0;66;0;66
2002;2;0;1;170;1;34;0;14
2003;3;0;0;0;0;0;1;126
2004;0;56;255;212;255;212;0;71
2000;0;0;245;72;0;48;0;208
2005;0;0;0;0;0;0;0;0
2001;1;0;1;8;0;171;0;171
2002;2;0;2;218;1;118;3;176
2015;1;57;0;1;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;0;240;1;139;0;72
2017;0;0;0;0;0;0;0;0
2001;1;0;3;186;0;144;0;144
2002;2;0;3;167;1;34;1;86
2000;0;0;0;0;0;232;0;24
2001;1;0;0;188;0;140;0;140
2002;2;0;1;70;2;40;0;197
2001;1;0;0;145;0;80;0;80
2002;2;0;3;35;3;189;3;198
2000;0;0;245;72;0;0;0;48
2001;1;0;3;231;0;154;0;154
2002;2;0;0;248;0;117;3;152
2015;0;126;0;236;0;0;0;2
2016;0;0;0;0;0;0;0;0
2002;2;0;3;238;1;206;1;199
2000;0;0;3;232;255;96;255;96
2017;0;0;0;0;0;0;0;0
2001;1;0;3;108;0;15;0;15
2002;2;0;0;182;0;60;1;153
2003;3;0;0;0;0;0;3;45
2004;255;212;255;212;0;100;0;38
2006;0;0;0;0;0;0;0;0
2001;1;0;2;41;0;16;0;16
2002;2;0;2;128;0;250;2;228
2000;0;0;7;208;0;208;0;24
2002;2;0;2;20;1;101;2;167
2005;0;0;0;0;0;0;0;0
2001;1;0;2;69;0;153;0;153
2002;2;0;2;188;3;100;3;92
2015;0;104;0;162;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;7;208;255;96;0;48
2001;1;0;3;183;0;117;0;117
2002;2;0;0;34;1;40;1;203
2001;1;0;2;91;0;126;0;126
2002;2;0;3;63;3;198;0;47
2017;0;0;0;0;0;0;0;0
2000;0;0;241;96;1;184;0;232
2001;1;0;0;158;0;98;0;98
2002;2;0;1;37;3;195;0;246
2001;1;0;2;68;0;128;0;128
2002;2;0;3;221;0;232;2;194
2000;0;0;245;72;1;184;1;184
2001;1;0;2;53;0;114;0;114
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;2;172;1;177;3;236
2001;1;0;0;224;0;28;0;28
2002;2;0;2;54;2;67;1;202
2000;0;0;249;48;255;96;1;184
2003;3;0;0;0;0;0;1;21
2004;1;44;0;56;1;44;0;12
2006;0;0;0;0;0;0;0;0
2002;2;0;1;160;0;241;3;46
2001;1;0;3;200;0;54;0;54
2000;0;0;249;48;1;184;0;24
2005;0;0;0;0;0;0;0;0
2001;1;0;3;71;0;165;0;165
2002;2;0;2;45;1;45;3;27
2001;1;0;0;18;0;154;0;154
2002;2;0;3;66;0;80;2;140
2017;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;232;0;0
2015;1;8;0;45;0;0;0;5
2001;1;0;1;101;0;69;0;69
2002;2;0;0;6;1;69;3;70
2001;1;0;1;108;0;101;0;101
2002;2;0;2;245;1;116;0;48
2000;0;0;7;208;0;232;1;184
2001;1;0;3;174;0;85;0;85
2002;2;0;2;51;0;133;2;187
2001;1;0;0;201;0;73;0;73
2002;2;0;1;50;2;3;1;42
2000;0;0;7;208;0;48;0;48
2015;4;254;0;194;0;0;0;3
2016;0;0;0;0;0;0;0;0
2002;2;0;1;81;3;44;2;94
2003;3;0;0;0;0;0;0;191
2000;0;0;11;184;255;96;255;96
2002;2;0;0;244;2;16;3;130
2017;0;0;0;0;0;0;0;0
2001;1;0;1;129;0;165;0;165
2002;2;0;0;203;1;84;3;200
2000;0;0;3;232;0;48;0;0
2001;1;0;0;162;0;174;0;174
2002;2;0;1;209;2;29;3;185
2001;1;0;2;192;0;60;0;60
2002;2;0;0;210;1;146;0;116
2015;7;93;0;242;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;1;200;0;95;0;95
2002;2;0;3;178;2;31;0;154
2017;0;0;0;0;0;0;0;0
2001;1;0;1;150;0;182;0;182
2002;2;0;1;86;0;186;2;17
2000;0;0;0;0;0;0;0;48
2001;1;0;3;104;0;136;0;136
2002;2;0;2;125;0;22;0;128
2001;1;0;1;150;0;7;0;7
2002;2;0;0;157;2;139;2;69
2000;0;0;3;232;0;48;255;72
2001;1;0;2;205;0;100;0;100
2002;2;0;3;213;3;68;1;191
2015;7;138;0;106;0;0;0;4
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2004;1;44;0;56;255;212;0;44
2000;0;0;3;232;0;0;0;208
2001;1;0;0;142;0;58;0;58
2002;2;0;1;170;0;146;0;167
2017;0;0;0;0;0;0;0;0
2001;1;0;1;92;0;73;0;73
2002;2;0;2;188;3;251;0;1
2000;0;0;7;208;0;0;0;232
2001;1;0;1;1;0;153;0;153
2002;2;0;0;102;3;130;1;5
2001;1;0;0;126;0;1;0;1
2002;2;0;0;106;0;156;2;199
2015;6;88;0;232;0;0;0;3
2017;0;0;0;0;0;0;0;0
2000;0;0;253;24;255;96;0;24
2016;0;0;0;0;0;0;0;0
2001;1;0;1;169;0;185;0;185
2002;2;0;2;158;0;3;0;232
2001;1;0;0;1;0;81;0;81
2002;2;0;1;130;1;246;0;177
2000;0;0;3;232;0;0;0;208
2002;2;0;3;180;1;114;3;162
2001;1;0;0;219;0;18;0;18
2001;1;0;3;150;0;82;0;82
2002;2;0;1;219;0;242;0;226
2000;0;0;7;208;0;48;0;48
2001;1;0;1;6;0;132;0;132
2002;2;0;1;217;2;140;0;137
2017;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2004;0;56;1;44;1;44;0;59
2001;1;0;3;184;0;191;0;191
2000;0;0;7;208;0;48;255;72
2015;7;50;0;163;0;0;0;3
2001;1;0;0;220;0;165;0;165
2002;2;0;0;41;0;204;3;248
2001;1;0;1;141;0;108;0;108
2002;2;0;3;195;0;64;3;6
2000;0;0;245;72;255;96;0;24
2001;1;0;3;133;0;71;0;71
2002;2;0;0;39;1;144;1;103
2015;3;20;0;233;0;0;0;0
2018;0;0;0;0;0;0;0;0
2002;2;0;2;107;0;44;1;172
2016;0;0;0;0;0;0;0;0
2001;1;0;2;73;0;47;0;47
2002;2;0;3;14;0;165;1;138
2000;0;0;11;184;0;208;0;208
2001;1;0;2;76;0;184;0;184
2002;2;0;2;98;3;38;2;130
2001;1;0;0;116;0;29;0;29
2002;2;0;1;31;2;149;1;161
2000;0;0;245;72;0;208;0;24
2001;1;0;3;151;0;113;0;113
2002;2;0;0;199;0;45;0;208
2003;3;0;0;0;0;0;3;86
2005;0;0;0;0;0;0;0;0
2015;0;0;0;220;0;0;0;4
2018;0;0;0;0;0;0;0;0
2001;1;0;2;51;0;83;0;83
2002;2;0;3;130;1;221;1;56
2004;0;156;0;100;255;112;0;13
2000;0;0;245;72;255;72;1;184
2002;2;0;0;0;3;208;3;173
2001;1;0;0;53;0;132;0;132
2001;1;0;0;104;0;97;0;97
2002;2;0;2;80;2;45;0;90
2000;0;0;0;0;255;72;0;232
2001;1;0;3;7;0;96;0;96
2002;2;0;2;140;3;235;3;89
2001;1;0;0;168;0;125;0;125
2002;2;0;0;90;1;182;0;18
2015;9;129;0;93;0;0;0;0
2000;0;0;11;184;0;0;1;184
2002;2;0;3;35;1;93;0;172
2016;0;0;0;0;0;0;0;0
2001;1;0;3;39;0;14;0;14
2002;2;0;1;220;1;168;0;64
2000;0;0;245;72;255;72;255;96
2001;1;0;0;117;0;27;0;27
2002;2;0;0;19;1;103;1;133
2001;1;0;0;79;0;67;0;67
2002;2;0;0;22;0;209;2;159
2000;0;0;0;0;0;0;255;96
2002;2;0;1;80;1;168;2;155
2015;8;187;0;227;0;0;0;2
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;3;22
2001;1;0;0;29;0;1;0;1
2002;2;0;3;169;2;215;2;3
2000;0;0;249;48;255;96;0;24
2001;1;0;3;44;0;111;0;111
2000;0;0;249;48;0;0;0;0
2002;2;0;3;34;0;191;3;93
2002;2;0;3;53;3;230;2;237
2017;0;0;0;0;0;0;0;0
2000;0;0;241;96;1;184;0;0
2002;2;0;1;39;1;112;0;243
2001;1;0;3;249;0;160;0;160
2002;2;0;1;55;2;155;0;141
2001;1;0;3;247;0;16;0;16
2002;2;0;0;200;0;204;3;4
2000;0;0;253;24;255;96;255;96
2001;1;0;2;198;0;73;0;73
2002;2;0;1;60;0;229;2;253
2003;3;0;0;0;0;0;2;124
2004;0;156;0;156;255;112;0;21
2002;2;0;0;43;3;167;0;177
2000;0;0;249;48;0;0;255;72
2005;0;0;0;0;0;0;0;0
2015;0;92;0;180;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;2;9;0;42;1;189
2002;2;0;1;42;2;40;1;240
2017;0;0;0;0;0;0;0;0
2001;1;0;3;32;0;84;0;84
2002;2;0;1;139;0;175;2;206
2000;0;0;253;24;255;72;0;48
2001;1;0;1;144;0;77;0;77
2002;2;0;1;176;2;225;2;42
2001;1;0;0;224;0;91;0;91
2002;2;0;3;140;0;10;0;225
2015;1;105;0;198;0;0;0;5
2016;0;0;0;0;0;0;0;0
2002;2;0;2;45;2;191;3;6
2017;0;0;0;0;0;0;0;0
2001;1;0;0;168;0;90;0;90
2002;2;0;1;227;1;100;2;58
2000;0;0;249;48;0;48;0;48
2001;1;0;1;144;0;148;0;148
2002;2;0;3;8;3;26;0;236
2003;3;0;0;0;0;0;3;212
2004;0;56;1;44;0;0;0;51
2002;2;0;3;124;2;249;3;156
2000;0;0;241;96;0;48;0;0
2002;2;0;0;176;3;61;3;8
2005;0;0;0;0;0;0;0;0
2015;1;55;0;156;0;0;0;1
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;2;247;0;31;0;31
2002;2;0;0;103;1;11;0;164
2016;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;0;0;232
2001;1;0;0;202;0;85;0;85
2002;2;0;2;11;0;159;2;103
2001;1;0;2;79;0;55;0;55
2002;2;0;0;63;3;137;1;246
2000;0;0;11;184;0;24;0;24
2001;1;0;3;101;0;192;0;192
2002;2;0;0;148;0;232;3;36
2001;1;0;1;157;0;56;0;56
2002;2;0;1;134;2;138;3;153
2015;2;173;0;168;0;0;0;2
2017;0;0;0;0;0;0;0;0
2002;2;0;3;199;0;141;1;111
2016;0;0;0;0;0;0;0;0
2001;1;0;2;244;0;35;0;35
2002;2;0;1;248;3;76;1;162
2000;0;0;0;0;0;48;255;96
2001;1;0;3;69;0;151;0;151
2002;2;0;3;194;0;172;1;187
2006;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;3;73
2001;1;0;1;15;0;181;0;181
2002;2;0;3;107;3;147;2;84
2001;1;0;2;216;0;5;0;5
2015;4;107;0;2;0;0;0;0
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;0;255;72
2001;1;0;0;199;0;130;0;130
2002;2;0;3;122;1;104;3;44
2000;0;0;0;0;1;184;0;208
2001;1;0;2;72;0;167;0;167
2002;2;0;0;193;3;5;3;76
2001;1;0;1;214;0;143;0;143
2002;2;0;3;56;0;136;1;2
2000;0;0;7;208;0;24;0;24
2001;1;0;1;39;0;57;0;57
2002;2;0;1;20;3;149;1;241
2015;8;9;0;108;0;0;0;4
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;2;129;0;34;3;202
2017;0;0;0;0;0;0;0;0
2001;1;0;2;100;0;194;0;194
2002;2;0;1;39;0;166;0;36
2000;0;0;11;184;1;184;0;232
2001;1;0;3;159;0;99;0;99
2003;3;0;0;0;0;0;1;119
2006;0;0;0;0;0;0;0;0
2002;2;0;0;240;1;148;0;78
2001;1;0;2;0;0;4;0;4
2002;2;0;0;151;1;115;0;69
2000;0;0;241;96;0;232;0;208
2001;1;0;3;252;0;107;0;107
2002;2;0;1;108;1;179;1;62
